18,19,21,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,157,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,45,47,48,48,46,38,34,30,30,81,143,157,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,19,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,45,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,119,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,158,142,133,120,97,63,61,54,48,42,42,40,38,37,35,32,27,23,22,20,18,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,133,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,15,15
18,19,21,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,16,15
18,19,21,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,158,142,132,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,18,16,15,15
18,19,20,23,29,33,37,39,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,168,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,15,15
18,19,21,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,60,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,158,142,132,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,19,16,16,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,159,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,16,15
18,19,20,23,29,33,37,39,40,41,43,44,45,47,48,48,46,38,34,30,30,81,143,156,169,178,187,105,40,41,119,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,105,40,41,119,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,159,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,157,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,159,142,132,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,19,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,82,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,15,15
18,19,21,23,29,33,37,38,40,41,43,44,45,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,18,16,16,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,19,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,168,178,187,105,40,41,119,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,40,38,37,35,33,27,23,22,20,19,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,45,47,48,48,46,38,34,30,30,81,143,156,169,178,187,105,40,41,119,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,19,16,15,15
18,19,21,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,157,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,159,142,132,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,19,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,45,47,48,48,46,38,34,30,30,82,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,158,142,132,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,18,16,16,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,168,178,187,105,40,41,119,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,18,16,16,15
18,19,20,23,29,33,37,38,40,41,43,44,45,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,15,15
18,19,20,23,29,33,37,38,40,41,43,45,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,33,27,23,22,20,18,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,45,47,48,48,46,38,34,30,30,81,143,156,169,178,187,105,40,41,119,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,19,16,16,15
18,19,20,23,29,33,37,38,40,41,43,44,45,47,48,48,46,38,34,30,30,81,143,156,168,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,19,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,119,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,16,15
18,19,21,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,177,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,18,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,119,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,19,16,16,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,119,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,159,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,15,15
18,19,21,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,158,142,132,120,97,63,61,54,48,42,42,40,38,37,35,32,27,23,22,20,19,16,16,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,159,142,132,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,18,16,15,15
18,19,21,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,157,169,178,187,105,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,133,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,19,16,15,15
18,19,21,23,29,33,37,38,40,41,43,44,45,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,133,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,19,16,16,15
18,19,21,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,133,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,19,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,33,27,23,22,20,18,16,15,15
18,19,20,23,29,33,37,38,40,41,43,44,45,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,119,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,33,27,23,22,20,18,16,15,15
18,19,21,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,177,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,158,142,132,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,18,16,16,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,174,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,33,27,23,22,20,18,16,16,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,168,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,159,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,16,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,157,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,158,142,133,120,97,63,61,54,48,42,41,40,38,37,35,32,27,23,22,20,18,16,16,15
18,19,21,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,119,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,16,15
18,19,20,23,29,33,37,38,40,41,43,44,46,47,48,48,46,38,34,30,30,81,143,156,169,178,187,105,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,159,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,16,15
18,19,21,23,29,33,37,38,40,41,43,44,45,47,48,48,46,38,34,30,30,81,143,156,169,178,187,104,40,41,120,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,55,39,37,44,173,205,190,172,158,142,132,120,97,63,61,54,48,42,41,39,38,37,35,32,27,23,22,20,18,16,15,15
